.\Datasets\Jamendo\_1.00_vocal.h5,0.9309895833333334,0.9267928286852589,0.9403739262253663,0.9335339854527214
.\Datasets\Jamendo\_1.00_normal.h5,0.7416666666666667,0.7932263814616756,0.6745831227892876,0.7291097760786456
.\Datasets\Electrobyte\_1.00_vocal.h5,0.8260994538660534,0.7806629834254144,0.8716841455891425,0.8236665695132614
.\Datasets\Jamendo\_1.00_normal.h5,0.7372395833333333,0.7826340326340326,0.6786255684689237,0.7269282814614343
.\Datasets\Fusion\_1.00_vocal.h5,0.9067245119305857,0.8754764930114358,0.9030144167758847,0.8890322580645161
.\Datasets\Jamendo\_1.00_normal.h5,0.7138020833333333,0.7224469160768453,0.7220818595250126,0.7222643416729845
.\Datasets\Jamendo\_1.00_vocal.h5,0.9229166666666667,0.8937763219466542,0.965133906013138,0.9280855199222546
.\Datasets\Jamendo\_1.00_normal.h5,0.7158854166666667,0.731009365244537,0.7099545224861041,0.7203281209946168
.\Datasets\Electrobyte\_1.00_vocal.h5,0.7996550732969244,0.7319277108433735,0.8994447871684146,0.8070855244948797
.\Datasets\Jamendo\_1.00_vocal.h5,0.9380208333333333,0.9376571141277024,0.9423951490651844,0.9400201612903226
.\Datasets\Jamendo\_1.00_normal.h5,0.7442708333333333,0.8015728977616455,0.6695300656897423,0.7296255506607929
.\Datasets\Electrobyte\_1.00_vocal.h5,0.8350100603621731,0.7945976364659538,0.8710672424429364,0.8310771041789288
.\Datasets\Electrobyte\_1.00_normal.h5,0.8169014084507042,0.7935560859188544,0.8204811844540407,0.8067940552016984
.\Datasets\Fusion\_1.00_vocal.h5,0.9178416485900217,0.8968202465931213,0.9056356487549148,0.9012063906097163
.\Datasets\Fusion\_1.00_normal.h5,0.7952819956616052,0.7416927899686521,0.7752293577981652,0.7580903556552389
