.\Datasets\Jamendo\_1.00_vocal.h5,0.9325520833333333,0.9211557296767875,0.9504800404244568,0.9355881621487192
.\Datasets\Electrobyte\_1.00_vocal.h5,0.8212129922391492,0.7731000546746856,0.8723010487353485,0.8197101449275362
